date,01000,02000,04000,05000,06000,08000,09000,10000,11000,12000,13000,15000,16000,17000,18000,19000,20000,21000,22000,23000,24000,25000,26000,27000,28000,29000,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000,44000,45000,46000,47000,48000,49000,50000,51000,53000,54000,55000,56000,NA
2024-07-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-18,0.001821,0.001577,0.00117,0.001699,7.14e-4,0.001252,0.001383,0.001322,5.5e-5,0.00106,0.001067,0.0015,0.001487,0.001352,0.001418,0.001329,9.74e-4,0,4.56e-4,0.001156,0.001101,0.00116,0.001148,8.64e-4,8.66e-4,0.001869,0.001236,0.001655,8.44e-4,6.05e-4,0.001141,0,0.001103,0.001674,0.001015,7.34e-4,0.001342,7.42e-4,5.75e-4,9.02e-4,0.001708,0.001419,0.001685,0.001126,8.6e-4,0.001162,0.001805,9.38e-4,7.85e-4,0.001974,0.001274,0.001104
2024-08-19,0.001821,0.001577,0.00117,0.001699,7.14e-4,0.001252,0.001383,0.001322,5.5e-5,0.00106,0.001067,0.0015,0.001487,0.001352,0.001418,0.001329,9.74e-4,0,4.56e-4,0.001156,0.001101,0.00116,0.001148,8.64e-4,8.66e-4,0.001869,0.001236,0.001655,8.44e-4,6.05e-4,0.001141,0,0.001103,0.001674,0.001015,7.34e-4,0.001342,7.42e-4,5.75e-4,9.02e-4,0.001708,0.001419,0.001685,0.001126,8.6e-4,0.001162,0.001805,9.38e-4,7.85e-4,0.001974,0.001274,0.001104
2024-08-20,0.001821,0.001577,0.00117,0.001699,7.14e-4,0.001252,0.001383,0.001322,5.5e-5,0.00106,0.001067,0.0015,0.001487,0.001352,0.001418,0.001329,9.74e-4,0,4.56e-4,0.001156,0.001101,0.00116,0.001148,8.64e-4,8.66e-4,0.001869,0.001236,0.001655,8.44e-4,6.05e-4,0.001141,0,0.001103,0.001674,0.001015,7.34e-4,0.001342,7.42e-4,5.75e-4,9.02e-4,0.001708,0.001419,0.001685,0.001126,8.6e-4,0.001162,0.001805,9.38e-4,7.85e-4,0.001974,0.001274,0.001104
2024-08-21,0.001821,0.001577,0.00117,0.001699,7.14e-4,0.001252,0.001383,0.001322,5.5e-5,0.00106,0.001067,0.0015,0.001487,0.001352,0.001418,0.001329,9.74e-4,0,4.56e-4,0.001156,0.001101,0.00116,0.001148,8.64e-4,8.66e-4,0.001869,0.001236,0.001655,8.44e-4,6.05e-4,0.001141,0,0.001103,0.001674,0.001015,7.34e-4,0.001342,7.42e-4,5.75e-4,9.02e-4,0.001708,0.001419,0.001685,0.001126,8.6e-4,0.001162,0.001805,9.38e-4,7.85e-4,0.001974,0.001274,0.001104
2024-08-22,0.001821,0.001577,0.00117,0.001699,7.14e-4,0.001252,0.001383,0.001322,5.5e-5,0.00106,0.001067,0.0015,0.001487,0.001352,0.001418,0.001329,9.74e-4,0,4.56e-4,0.001156,0.001101,0.00116,0.001148,8.64e-4,8.66e-4,0.001869,0.001236,0.001655,8.44e-4,6.05e-4,0.001141,0,0.001103,0.001674,0.001015,7.34e-4,0.001342,7.42e-4,5.75e-4,9.02e-4,0.001708,0.001419,0.001685,0.001126,8.6e-4,0.001162,0.001805,9.38e-4,7.85e-4,0.001974,0.001274,0.001104
2024-08-23,0.001821,0.001577,0.00117,0.001699,7.14e-4,0.001252,0.001383,0.001322,5.5e-5,0.00106,0.001067,0.0015,0.001487,0.001352,0.001418,0.001329,9.74e-4,0,4.56e-4,0.001156,0.001101,0.00116,0.001148,8.64e-4,8.66e-4,0.001869,0.001236,0.001655,8.44e-4,6.05e-4,0.001141,0,0.001103,0.001674,0.001015,7.34e-4,0.001342,7.42e-4,5.75e-4,9.02e-4,0.001708,0.001419,0.001685,0.001126,8.6e-4,0.001162,0.001805,9.38e-4,7.85e-4,0.001974,0.001274,0.001104
2024-08-24,0.001821,0.001577,0.00117,0.001699,7.14e-4,0.001252,0.001383,0.001322,5.5e-5,0.00106,0.001067,0.0015,0.001487,0.001352,0.001418,0.001329,9.74e-4,0,4.56e-4,0.001156,0.001101,0.00116,0.001148,8.64e-4,8.66e-4,0.001869,0.001236,0.001655,8.44e-4,6.05e-4,0.001141,0,0.001103,0.001674,0.001015,7.34e-4,0.001342,7.42e-4,5.75e-4,9.02e-4,0.001708,0.001419,0.001685,0.001126,8.6e-4,0.001162,0.001805,9.38e-4,7.85e-4,0.001974,0.001274,0.001104
2024-08-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-01,8.96e-4,9.05e-4,8.95e-4,7.39e-4,9.41e-4,8.73e-4,6.31e-4,5.96e-4,9.79e-4,6.81e-4,9.12e-4,0.001628,6.66e-4,8e-4,8.76e-4,8.17e-4,5.44e-4,0,7.78e-4,8.19e-4,9.81e-4,0.001129,8.45e-4,8.06e-4,6.78e-4,8.19e-4,5.54e-4,6.81e-4,6.68e-4,7.88e-4,7.93e-4,3.3e-5,8.53e-4,9.71e-4,7.32e-4,5.37e-4,5.68e-4,5.11e-4,8.21e-4,7.52e-4,8.54e-4,5.78e-4,8.6e-4,8.19e-4,5.76e-4,6.45e-4,9.31e-4,9.23e-4,6.88e-4,0.001127,5.59e-4,8.16e-4
2024-09-02,8.96e-4,9.05e-4,8.95e-4,7.39e-4,9.41e-4,8.73e-4,6.31e-4,5.96e-4,9.79e-4,6.81e-4,9.12e-4,0.001628,6.66e-4,8e-4,8.76e-4,8.17e-4,5.44e-4,0,7.78e-4,8.19e-4,9.81e-4,0.001129,8.45e-4,8.06e-4,6.78e-4,8.19e-4,5.54e-4,6.81e-4,6.68e-4,7.88e-4,7.93e-4,3.3e-5,8.53e-4,9.71e-4,7.32e-4,5.37e-4,5.68e-4,5.11e-4,8.21e-4,7.52e-4,8.54e-4,5.78e-4,8.6e-4,8.19e-4,5.76e-4,6.45e-4,9.31e-4,9.23e-4,6.88e-4,0.001127,5.59e-4,8.16e-4
2024-09-03,8.96e-4,9.05e-4,8.95e-4,7.39e-4,9.41e-4,8.73e-4,6.31e-4,5.96e-4,9.79e-4,6.81e-4,9.12e-4,0.001628,6.66e-4,8e-4,8.76e-4,8.17e-4,5.44e-4,0,7.78e-4,8.19e-4,9.81e-4,0.001129,8.45e-4,8.06e-4,6.78e-4,8.19e-4,5.54e-4,6.81e-4,6.68e-4,7.88e-4,7.93e-4,3.3e-5,8.53e-4,9.71e-4,7.32e-4,5.37e-4,5.68e-4,5.11e-4,8.21e-4,7.52e-4,8.54e-4,5.78e-4,8.6e-4,8.19e-4,5.76e-4,6.45e-4,9.31e-4,9.23e-4,6.88e-4,0.001127,5.59e-4,8.16e-4
2024-09-04,8.96e-4,9.05e-4,8.95e-4,7.39e-4,9.41e-4,8.73e-4,6.31e-4,5.96e-4,9.79e-4,6.81e-4,9.12e-4,0.001628,6.66e-4,8e-4,8.76e-4,8.17e-4,5.44e-4,0,7.78e-4,8.19e-4,9.81e-4,0.001129,8.45e-4,8.06e-4,6.78e-4,8.19e-4,5.54e-4,6.81e-4,6.68e-4,7.88e-4,7.93e-4,3.3e-5,8.53e-4,9.71e-4,7.32e-4,5.37e-4,5.68e-4,5.11e-4,8.21e-4,7.52e-4,8.54e-4,5.78e-4,8.6e-4,8.19e-4,5.76e-4,6.45e-4,9.31e-4,9.23e-4,6.88e-4,0.001127,5.59e-4,8.16e-4
2024-09-05,8.96e-4,9.05e-4,8.95e-4,7.39e-4,9.41e-4,8.73e-4,6.31e-4,5.96e-4,9.79e-4,6.81e-4,9.12e-4,0.001628,6.66e-4,8e-4,8.76e-4,8.17e-4,5.44e-4,0,7.78e-4,8.19e-4,9.81e-4,0.001129,8.45e-4,8.06e-4,6.78e-4,8.19e-4,5.54e-4,6.81e-4,6.68e-4,7.88e-4,7.93e-4,3.3e-5,8.53e-4,9.71e-4,7.32e-4,5.37e-4,5.68e-4,5.11e-4,8.21e-4,7.52e-4,8.54e-4,5.78e-4,8.6e-4,8.19e-4,5.76e-4,6.45e-4,9.31e-4,9.23e-4,6.88e-4,0.001127,5.59e-4,8.16e-4
2024-09-06,8.96e-4,9.05e-4,8.95e-4,7.39e-4,9.41e-4,8.73e-4,6.31e-4,5.96e-4,9.79e-4,6.81e-4,9.12e-4,0.001628,6.66e-4,8e-4,8.76e-4,8.17e-4,5.44e-4,0,7.78e-4,8.19e-4,9.81e-4,0.001129,8.45e-4,8.06e-4,6.78e-4,8.19e-4,5.54e-4,6.81e-4,6.68e-4,7.88e-4,7.93e-4,3.3e-5,8.53e-4,9.71e-4,7.32e-4,5.37e-4,5.68e-4,5.11e-4,8.21e-4,7.52e-4,8.54e-4,5.78e-4,8.6e-4,8.19e-4,5.76e-4,6.45e-4,9.31e-4,9.23e-4,6.88e-4,0.001127,5.59e-4,8.16e-4
2024-09-07,8.96e-4,9.05e-4,8.95e-4,7.39e-4,9.41e-4,8.73e-4,6.31e-4,5.96e-4,9.79e-4,6.81e-4,9.12e-4,0.001628,6.66e-4,8e-4,8.76e-4,8.17e-4,5.44e-4,0,7.78e-4,8.19e-4,9.81e-4,0.001129,8.45e-4,8.06e-4,6.78e-4,8.19e-4,5.54e-4,6.81e-4,6.68e-4,7.88e-4,7.93e-4,3.3e-5,8.53e-4,9.71e-4,7.32e-4,5.37e-4,5.68e-4,5.11e-4,8.21e-4,7.52e-4,8.54e-4,5.78e-4,8.6e-4,8.19e-4,5.76e-4,6.45e-4,9.31e-4,9.23e-4,6.88e-4,0.001127,5.59e-4,8.16e-4
