date,subpop,incidCase,incidHosp,currHosp,incidDeath
2023-10-30,56000,92.66451639270653,9.417136002491295,97.22922930470281,2.100223940040583
2023-10-31,56000,91.16949471815437,9.266451639270654,96.46488003554634,2.068699307811457
2023-11-01,56000,91.16949471815437,9.266451639270654,95.70053076638987,2.068699307811457
2023-11-02,56000,89.68670129629068,9.116949471815436,94.94163927264935,2.0373408879110104
2023-11-03,56000,89.68670129629068,9.116949471815436,94.18274777890883,2.0373408879110104
2023-11-04,56000,88.21651959929744,8.968670129629068,93.42954074477382,2.0061601816854124
2023-11-05,56000,88.21651959929744,8.968670129629068,92.6763337106388,2.0061601816854124
2023-11-06,56000,73.48171851579703,8.821651959929744,91.92902605845552,1.975168193111182
2023-11-07,56000,73.48171851579703,8.821651959929744,91.18171840627224,1.975168193111182
2023-11-08,56000,52.76303607474947,7.348171851579703,89.11275425536076,1.9443754327528193
2023-11-09,56000,52.76303607474947,7.348171851579703,87.04379010444927,1.9443754327528193
2023-11-10,56000,39.26517787894822,5.276303607474947,83.0536420726537,1.913791922422622
2023-11-11,56000,39.26517787894822,5.276303607474947,79.06349404085813,1.913791922422622
2023-11-12,56000,30.090735191884264,3.9265177878948223,73.87306235693768,1.883427200498259
2023-11-13,56000,30.090735191884264,3.9265177878948223,68.68263067301723,1.883427200498259
2023-11-14,56000,23.62876751047786,3.0090735191884264,62.72303406257652,1.8532903278541308
2023-11-15,56000,23.62876751047786,3.0090735191884264,56.763437452135804,1.8532903278541308
2023-11-16,56000,18.955729359329844,2.362876751047786,50.30466224325369,1.8233898943630873
2023-11-17,56000,18.955729359329844,2.362876751047786,43.84588703437157,1.8233898943630873
2023-11-18,56000,15.521837248866678,1.8955729359329845,38.39328811872474,1.7937340259258137
2023-11-19,56000,15.521837248866678,1.8955729359329845,32.94068920307791,1.7937340259258137
2023-11-20,56000,12.985674861382972,1.552183724886668,29.216569320489498,1.7643303919859488
2023-11-21,56000,12.985674861382972,1.552183724886668,25.492449437901087,1.7643303919859488
2023-11-22,56000,11.12594733194601,1.2985674861382972,22.86449913614456,1.4696343703159407
2023-11-23,56000,11.12594733194601,1.2985674861382972,20.23654883438803,1.4696343703159407
2023-11-24,56000,9.793571160264968,1.1125947331946011,18.340070048394182,1.0552607214949894
2023-11-25,56000,9.793571160264968,1.1125947331946011,16.443591262400332,1.0552607214949894
2023-11-26,56000,8.885013675131479,0.9793571160264968,15.060071627379102,0.7853035575789645
2023-11-27,56000,8.885013675131479,0.9793571160264968,13.676551992357872,0.7853035575789645
2023-11-28,56000,8.32695462835234,0.8885013675131479,12.669480423938012,0.6018147038376853
2023-11-29,56000,8.32695462835234,0.8885013675131479,11.662408855518152,0.6018147038376853
2023-11-30,56000,8.067074379899164,0.832695462835234,10.942920593466852,0.47257535020955727
2023-12-01,56000,8.067074379899164,0.832695462835234,10.223432331415552,0.47257535020955727
2023-12-02,56000,8.068220679820959,0.8067074379899165,9.731572283267042,0.3791145871865969
2023-12-03,56000,8.068220679820959,0.8067074379899165,9.239712235118532,0.3791145871865969
2023-12-04,56000,8.30447513267546,0.8068220679820959,8.933939569905988,0.3104367449773336
2023-12-05,56000,8.30447513267546,0.8068220679820959,8.628166904693444,0.3104367449773336
2023-12-06,56000,8.75830146363142,0.8304475132675461,8.479257301934467,0.25971349722765946
2023-12-07,56000,8.75830146363142,0.8304475132675461,8.33034769917549,0.25971349722765946
2023-12-08,56000,9.418305243384847,0.8758301463631422,8.317676478025533,0.22251894663892025
2023-12-09,56000,9.418305243384847,0.8758301463631422,8.305005256875575,0.22251894663892025
2023-12-10,56000,10.2773215475234,0.9418305243384847,8.414140318378713,0.19587142320529938
2023-12-11,56000,10.2773215475234,0.9418305243384847,8.523275379881852,0.19587142320529938
2023-12-12,56000,11.330653205385616,1.02773215475234,8.744300096644338,0.1777002735026296
2023-12-13,56000,11.330653205385616,1.02773215475234,8.965324813406824,0.1777002735026296
2023-12-14,56000,12.574350621498093,1.1330653205385617,9.291568065963475,0.1665390925670468
2023-12-15,56000,12.574350621498093,1.1330653205385617,9.617811318520125,0.1665390925670468
2023-12-16,56000,14.003477979002534,1.2574350621498094,10.044798867402505,0.1613414875979833
2023-12-17,56000,14.003477979002534,1.2574350621498094,10.471786416284885,0.1613414875979833
2023-12-18,56000,15.610362454333686,1.4003477979002534,10.996304067821939,0.16136441359641918
2023-12-19,56000,15.610362454333686,1.4003477979002534,11.520821719358992,0.16136441359641918
2023-12-20,56000,17.382878151427082,1.5610362454333686,12.140027440453878,0.16608950265350922
2023-12-21,56000,17.382878151427082,1.5610362454333686,12.759233161548764,0.16608950265350922
2023-12-22,56000,19.302873934821527,1.7382878151427084,13.469788821939119,0.17516602927262845
2023-12-23,56000,19.302873934821527,1.7382878151427084,14.180344482329474,0.17516602927262845
2023-12-24,56000,21.34490742583958,1.9302873934821527,14.977566555272915,0.18836610486769695
2023-12-25,56000,21.34490742583958,1.9302873934821527,15.774788628216356,0.18836610486769695
2023-12-26,56000,23.475484144743994,2.134490742583958,16.651844308650425,0.20554643095046798
2023-12-27,56000,23.475484144743994,2.134490742583958,17.528899989084493,0.20554643095046798
2023-12-28,56000,25.653006247943033,2.3475484144743994,18.476100605658758,0.22661306410771234
2023-12-29,56000,25.653006247943033,2.3475484144743994,19.42330122223302,0.22661306410771234
2023-12-30,56000,27.82859611447546,2.5653006247943035,20.42756560159387,0.2514870124299619
2023-12-31,56000,27.82859611447546,2.5653006247943035,21.431829980954717,0.2514870124299619
2024-01-01,56000,29.947870174023155,2.782859611447546,22.476401777259525,0.2800695595800507
2024-01-02,56000,29.947870174023155,2.782859611447546,23.520973573564333,0.2800695595800507
2024-01-03,56000,31.95360484483586,2.9947870174023157,24.58547319748459,0.31220724908667374
2024-01-04,56000,31.95360484483586,2.9947870174023157,25.649972821404845,0.31220724908667374
2024-01-05,56000,33.789081780947996,3.195360484483586,26.710842563304595,0.34765756302854167
2024-01-06,56000,33.789081780947996,3.195360484483586,27.771712305204346,0.34765756302854167
2024-01-07,56000,35.401758712867746,3.3789081780948,28.803072068824804,0.3860574786964306
2024-01-08,56000,35.401758712867746,3.3789081780948,29.83443183244526,0.3860574786964306
2024-01-09,56000,36.746823005703575,3.540175871286775,30.809307078937763,0.4268981485167916
2024-01-10,56000,36.746823005703575,3.540175871286775,31.784182325430265,0.4268981485167916
2024-01-11,56000,37.79017598895726,3.6746823005703577,32.676005014553084,0.46950968289487993
2024-01-12,56000,37.79017598895726,3.6746823005703577,33.5678277036759,0.46950968289487993
2024-01-13,56000,38.510474812786484,3.779017598895726,34.35205828516928,0.5130601249588608
2024-01-14,56000,38.510474812786484,3.779017598895726,35.13628886666265,0.5130601249588608
2024-01-15,56000,38.90000816610433,3.8510474812786484,35.79197586345754,0.5565719222895092
2024-01-16,56000,38.90000816610433,3.8510474812786484,36.44766286025242,0.5565719222895092
2024-01-17,56000,38.96436655859407,3.890000816610433,36.958755498767914,0.5989574034804631
2024-01-18,56000,38.96436655859407,3.890000816610433,37.46984813728341,0.5989574034804631
2024-01-19,56000,38.72104402905428,3.8964366558594072,37.826108921856076,0.6390720968967173
2024-01-20,56000,38.72104402905428,3.8964366558594072,38.182369706428744,0.6390720968967173
2024-01-21,56000,38.19723989909721,3.8721044029054283,38.37979180876391,0.67578163561896
2024-01-22,56000,38.19723989909721,3.8721044029054283,38.57721391109908,0.67578163561896
2024-01-23,56000,37.427196636854916,3.8197239899097215,38.617920302113134,0.708035174257355
2024-01-24,56000,37.427196636854916,3.8197239899097215,38.65862669312719,0.708035174257355
2024-01-25,56000,36.4494118659017,3.7427196636854916,38.550298875534054,0.7349364601140715
2024-01-26,56000,36.4494118659017,3.7427196636854916,38.44197105794092,0.7349364601140715
2024-01-27,56000,35.30401272397946,3.64494118659017,38.19691142792067,0.7558035197791453
2024-01-28,56000,35.30401272397946,3.64494118659017,37.95185179790042,0.7558035197791453
2024-01-29,56000,34.03050039902823,3.5304012723979463,37.58581641443902,0.7702094962557298
2024-01-30,56000,34.03050039902823,3.5304012723979463,37.21978103097763,0.7702094962557298
2024-01-31,56000,32.66598332946473,3.4030500399028227,36.75072666797496,0.7780001633220867
2024-02-01,56000,32.66598332946473,3.4030500399028227,36.28167230497229,0.7780001633220867
2024-02-02,56000,31.243936149599936,3.266598332946473,35.72854664800889,0.7792873311718815
2024-02-03,56000,31.243936149599936,3.266598332946473,35.175420991045485,0.7792873311718815
2024-02-04,56000,29.793458099689502,3.1243936149599936,34.557094942319964,0.7744208805810857
2024-02-05,56000,29.793458099689502,3.1243936149599936,33.93876889359444,0.7744208805810857
2024-02-06,56000,46.19825474198797,2.9793458099689505,33.2731735169732,0.7639447979819444
2024-02-07,56000,46.19825474198797,2.9793458099689505,32.60757814035196,0.7639447979819444
2024-02-08,56000,82.71359010504048,4.619825474198797,33.6970023421527,0.7485439327370984
2024-02-09,56000,82.71359010504048,4.619825474198797,34.78642654395344,0.7485439327370984
2024-02-10,56000,130.41978329570435,8.271359010504048,39.65473551455466,0.7289882373180341
2024-02-11,56000,130.41978329570435,8.271359010504048,44.52304448515588,0.7289882373180341
2024-02-12,56000,190.69948661490108,13.041978329570435,54.298424481779875,0.7060802544795893
2024-02-13,56000,190.69948661490108,13.041978329570435,64.07380447840387,0.7060802544795893
2024-02-14,56000,269.9567322762303,19.06994866149011,80.01935952493409,0.6806100079805646
2024-02-15,56000,269.9567322762303,19.06994866149011,95.9649145714643,0.6806100079805646
2024-02-16,56000,374.26685060510044,26.99567322762303,119.98124198911842,0.6533196665892946
2024-02-17,56000,374.26685060510044,26.99567322762303,143.99756940677253,0.6533196665892946
2024-02-18,56000,510.1635309079013,37.426685060510046,176.80442899308377,0.6248787229919988
2024-02-19,56000,510.1635309079013,37.426685060510046,209.61128857939502,0.6248787229919988
2024-02-20,56000,684.9037346506645,51.01635309079013,252.35628265968103,0.5958691619937901
2024-02-21,56000,684.9037346506645,51.01635309079013,295.10127673996703,0.5958691619937901
2024-02-22,56000,906.7941972020997,68.49037346506645,350.5496718754632,0.9239650948397595
2024-02-23,56000,906.7941972020997,68.49037346506645,405.9980670109594,0.9239650948397595
2024-02-24,56000,1185.494972523405,90.67941972020998,477.6075380696793,1.6542718021008096
2024-02-25,56000,1185.494972523405,90.67941972020998,549.2170091283992,1.6542718021008096
2024-02-26,56000,1531.81150440441,118.54949725234052,640.7708331531169,2.6083956659140872
2024-02-27,56000,1531.81150440441,118.54949725234052,732.3246571778345,2.6083956659140872
2024-02-28,56000,1956.682779701595,153.181150440441,848.0791225577655,3.813989732298022
2024-02-29,56000,1956.682779701595,153.181150440441,963.8335879376964,3.813989732298022
2024-03-01,56000,2469.3218300547915,195.66827797015952,1108.485512817066,5.399134645524606
2024-03-02,56000,2469.3218300547915,195.66827797015952,1253.1374376964354,5.399134645524606
2024-03-03,56000,3074.4843413134704,246.93218300547915,1431.579247236848,7.4853370121020095
2024-03-04,56000,3074.4843413134704,246.93218300547915,1610.0210567772606,7.4853370121020095
2024-03-05,56000,3768.8573788490708,307.4484341313471,1826.7900711883979,10.203270618158028
2024-03-06,56000,3768.8573788490708,307.4484341313471,2043.5590855995351,10.203270618158028
2024-03-07,56000,4536.882419552177,376.8857378849071,2301.8953262321015,13.698074693013291
2024-03-08,56000,4536.882419552177,376.8857378849071,2560.231566864668,13.698074693013291
2024-03-09,56000,5346.999468244596,453.6882419552178,2860.7386583794446,18.135883944041996
2024-03-10,56000,5346.999468244596,453.6882419552178,3161.2457498942213,18.135883944041996
2024-03-11,56000,6150.056944771765,534.6999468244596,3500.277418748521,23.709899450468104
2024-03-12,56000,6150.056944771765,534.6999468244596,3839.309087602821,23.709899450468104
2024-03-13,56000,6881.959323346857,615.0056944771766,4207.382599074519,30.6362300880882
2024-03-14,56000,6881.959323346857,615.0056944771766,4575.456110546216,30.6362300880882
2024-03-15,56000,7471.899493625319,688.1959323346857,4956.203608749555,39.13365559403191
2024-03-16,56000,7471.899493625319,688.1959323346857,5336.9511069528935,39.13365559403191
2024-03-17,56000,7855.4463678285765,747.1899493625319,5707.255318430518,49.38643660109583
2024-03-18,56000,7855.4463678285765,747.1899493625319,6077.559529908142,49.38643660109583
2024-03-19,56000,7988.994826245733,785.5446367828577,6409.415924735782,61.48968682626942
2024-03-20,56000,7988.994826245733,785.5446367828577,6741.272319563422,61.48968682626942
2024-03-21,56000,7860.357256781449,798.8994826245734,7005.471855363535,75.37714757698141
2024-03-22,56000,7860.357256781449,798.8994826245734,7269.671391163648,75.37714757698141
2024-03-23,56000,7491.207782805414,786.0357256781449,7440.701422364616,90.73764839104356
2024-03-24,56000,7491.207782805414,786.0357256781449,7611.731453565583,90.73764839104356
2024-03-25,56000,6930.558178284402,749.1207782805415,7672.656299511438,106.93998936489193
2024-03-26,56000,6930.558178284402,749.1207782805415,7733.581145457296,106.93998936489193
2024-03-27,56000,6242.314118180635,693.0558178284402,7679.447013923205,123.00113889543532
2024-03-28,56000,6242.314118180635,693.0558178284402,7625.312882389115,123.00113889543532
2024-03-29,56000,5491.835803997661,624.2314118180635,7463.99965742432,137.63918646693716
2024-03-30,56000,5491.835803997661,624.2314118180635,7302.686432459524,137.63918646693716
2024-03-31,56000,4735.61127600671,549.1835803997661,7052.970530234719,149.4379898725064
2024-04-01,56000,4735.61127600671,549.1835803997661,6803.254628009914,149.4379898725064
2024-04-02,56000,4015.817825749093,473.561127600671,6490.780029932441,157.10892735657154
2024-04-03,56000,4015.817825749093,473.561127600671,6178.3054318549675,157.10892735657154
2024-04-04,56000,3359.3605809666506,401.5817825749093,5830.766436149337,159.77989652491468
2024-04-05,56000,3359.3605809666506,401.5817825749093,5483.227440443705,159.77989652491468
2024-04-06,56000,2779.847719242575,335.9360580966651,5126.107680711928,157.207145135629
2024-04-07,56000,2779.847719242575,335.9360580966651,4768.987920980151,157.207145135629
2024-04-08,56000,2088.2822543971133,277.9847719242575,4422.741281086346,149.8241556561083
2024-04-09,56000,2088.2822543971133,277.9847719242575,4076.494641192541,149.8241556561083
2024-04-10,56000,1440.8128024750927,208.82822543971133,3736.1392862324865,138.61116356568806
2024-04-11,56000,1440.8128024750927,208.82822543971133,3395.783931272432,138.61116356568806
2024-04-12,56000,1012.1864468980586,144.08128024750928,3066.304083919269,124.84628236361272
2024-04-13,56000,1012.1864468980586,144.08128024750928,2736.8242365661063,124.84628236361272
2024-04-14,56000,721.6403051677837,101.21864468980587,2436.4610986810003,109.83671607995323
2024-04-15,56000,721.6403051677837,101.21864468980587,2136.0979607958943,109.83671607995323
2024-04-16,56000,520.6260379511419,72.16403051677837,1872.3259332160087,94.71222552013421
2024-04-17,56000,520.6260379511419,72.16403051677837,1608.553905636123,94.71222552013421
2024-04-18,56000,379.14208192937923,52.0626037951142,1382.6317375069812,80.31635651498186
2024-04-19,56000,379.14208192937923,52.0626037951142,1156.7095693778392,80.31635651498186
2024-04-20,56000,278.1396427089096,37.91420819293793,985.795552131065,67.18721161933301
2024-04-21,56000,278.1396427089096,37.91420819293793,814.8815348842909,67.18721161933301
2024-04-22,56000,205.20799805580887,27.813964270890963,698.6142189076745,55.5969543848515
2024-04-23,56000,205.20799805580887,27.813964270890963,582.3469029310581,55.5969543848515
2024-04-24,56000,152.0656068182993,20.52079980558089,501.6490580468344,41.76564508794227
2024-04-25,56000,152.0656068182993,20.52079980558089,420.95121316261066,41.76564508794227
2024-04-26,56000,113.06610868009575,15.20656068182993,363.9937433276609,28.81625604950186
2024-04-27,56000,113.06610868009575,15.20656068182993,307.0362734927112,28.81625604950186
2024-04-28,56000,84.28674788198515,11.306610868009576,266.2802805656065,20.243728937961176
2024-04-29,56000,84.28674788198515,11.306610868009576,225.52428763850185,20.243728937961176
2024-04-30,56000,62.958299995192874,8.428674788198515,196.03875423376303,14.432806103355674
2024-05-01,56000,62.958299995192874,8.428674788198515,166.5532208290242,14.432806103355674
2024-05-02,56000,47.09974337381483,6.295829999519288,145.03508655765108,10.41252075902284
2024-05-03,56000,47.09974337381483,6.295829999519288,123.51695228627796,10.41252075902284
2024-05-04,56000,35.27853899500687,4.7099743373814835,107.70612681807688,7.582841638587586
2024-05-05,56000,35.27853899500687,4.7099743373814835,91.89530134987581,7.582841638587586
2024-05-06,56000,26.449802253508498,3.527853899500687,80.21659456754787,5.562792854178193
2024-05-07,56000,26.449802253508498,3.527853899500687,68.53788778521994,5.562792854178193
2024-05-08,56000,19.846204845070005,2.64498022535085,59.87625714256137,4.104159961116178
2024-05-09,56000,19.846204845070005,2.64498022535085,51.214626499902806,4.104159961116178
2024-05-10,56000,14.901253664732282,1.9846204845070006,44.77057219620838,3.0413121363659865
2024-05-11,56000,14.901253664732282,1.9846204845070006,38.32651789251395,3.0413121363659865
2024-05-12,56000,11.195009084680947,1.4901253664732284,33.520813259467104,2.2613221736019153
2024-05-13,56000,11.195009084680947,1.4901253664732284,28.71510862642026,2.2613221736019153
2024-05-14,56000,8.415189411283134,1.1195009084680947,25.124635197509633,1.6857349576397032
2024-05-15,56000,8.415189411283134,1.1195009084680947,21.534161768599006,1.6857349576397032
2024-05-16,56000,6.32901045197291,0.8415189411283134,18.847826810226252,1.2591659999038578
2024-05-17,56000,6.32901045197291,0.8415189411283134,16.161491851853498,1.2591659999038578
2024-05-18,56000,4.762627618056782,0.6329010451972911,14.149412671700702,0.9419948674762968
2024-05-19,56000,4.762627618056782,0.6329010451972911,12.137333491547906,0.9419948674762968
2024-05-20,56000,3.5860295492630287,0.4762627618056782,10.628975768850069,0.7055707799001375
2024-05-21,56000,3.5860295492630287,0.4762627618056782,9.12061804615223,0.7055707799001375
2024-05-22,56000,2.701880783840682,0.3586029549263029,7.989095634606201,0.52899604507017
2024-05-23,56000,2.701880783840682,0.3586029549263029,6.857573223060172,0.52899604507017
2024-05-24,56000,2.0372484984940997,0.2701880783840682,6.00826039297317,0.3969240969014001
2024-05-25,56000,2.0372484984940997,0.2701880783840682,5.158947562886169,0.3969240969014001
2024-05-26,56000,1.5374491453781993,0.20372484984940997,4.521153471607249,0.29802507329464567
2024-05-27,56000,1.5374491453781993,0.20372484984940997,3.8833593803283293,0.29802507329464567
2024-05-28,56000,1.1614611406495936,0.15374491453781994,3.404203249665443,0.22390018169361894
2024-05-29,56000,1.1614611406495936,0.15374491453781994,2.9250471190025564,0.22390018169361894
2024-05-30,56000,0.8784989637961887,0.11614611406495937,2.5649304712605954,0.1683037882256627
2024-05-31,56000,0.8784989637961887,0.11614611406495937,2.2048138235186343,0.1683037882256627
2024-06-01,56000,0.6654511570054742,0.08784989637961887,1.934060764971946,0.1265802090394582
2024-06-02,56000,0.6654511570054742,0.08784989637961887,1.6633077064252575,0.1265802090394582
2024-06-03,56000,0.5049623960200105,0.06654511570054743,1.4596647437429056,0.09525255236113565
2024-06-04,56000,0.5049623960200105,0.06654511570054743,1.2560217810605536,0.09525255236113565
2024-06-05,56000,0.3839965798711419,0.05049623960200105,1.1027931708122196,0.07172059098526058
2024-06-06,56000,0.3839965798711419,0.05049623960200105,0.9495645605638856,0.07172059098526058
2024-06-07,56000,0.29275964284919553,0.03839965798711419,0.8342193040152779,0.054037615676813644
2024-06-08,56000,0.29275964284919553,0.03839965798711419,0.7188740474666702,0.054037615676813644
2024-06-09,56000,0.22389165158848323,0.029275964284919555,0.6320038976846263,0.040744969969882
2024-06-10,56000,0.22389165158848323,0.029275964284919555,0.5451337479025824,0.040744969969882
2024-06-11,56000,0.1718606428413177,0.022389165158848326,0.4796730166817724,0.03074898290756399
2024-06-12,56000,0.1718606428413177,0.022389165158848326,0.41421228546096245,0.03074898290756399
2024-06-13,56000,0.13250768939303353,0.01718606428413177,0.36485323404485825,0.023229222812991876
2024-06-14,56000,0.13250768939303353,0.01718606428413177,0.31549418262875406,0.023229222812991876
2024-06-15,56000,0.10270538116196504,0.013250768939303353,0.2782487119657162,0.017569979275923776
2024-06-16,56000,0.10270538116196504,0.013250768939303353,0.24100324130267836,0.017569979275923776
2024-06-17,56000,0.08010139380052807,0.010270538116196505,0.2128741214328329,0.013309023140109486
2024-06-18,56000,0.08010139380052807,0.010270538116196505,0.18474500156298745,0.013309023140109486
2024-06-19,56000,0.06292591072212131,0.008010139380052806,0.16347917665916611,0.010099247920400211
2024-06-20,56000,0.06292591072212131,0.008010139380052806,0.14221335175534477,0.010099247920400211
2024-06-21,56000,0.049846974648912204,0.006292591072212131,0.12611677766835783,0.007679931597422839
